year,source id,target id
2002,201061,103098
2003,212291,674789
2002,203116,4081070
2002,210237,12123
2002,201004,111085
2002,201127,102023
2003,304127,1218017
2003,207181,1706686
2002,202059,8983396
2002,211285,4685633
2003,302191,3217507
2003,304264,5829809
2002,208137,4515007
2003,304236,8078703
2002,206216,5461110
2002,111044,9508300
2002,212082,210238
2003,212017,207284
2002,210249,8016
2002,207106,9303139
2003,212089,9903048
2002,209230,7954031
2002,111181,110087
2002,202084,1112
2002,205220,9910093
2002,209212,8392182
2002,212210,5987196
2002,212285,1819204
2002,202064,9805038
2002,106149,8143977
2002,202189,183888
2002,204039,9210128
2002,212091,105204
2002,207001,2187174
2002,209034,1420454
2002,203142,577671
2002,206104,9303156
2003,304212,205031
2002,205301,9881657
2002,203211,3758813
2002,211060,4597134
2002,207162,5501389
2002,208107,9821202
2003,302105,212281
2002,205109,947004
2003,301184,104136
2003,304072,7146
2002,204170,9403109
2002,212239,9804056
2002,212018,8068650
2002,206237,4319871
2002,110201,2972373
2002,204026,5004731
2002,207082,12056
2002,203116,9612146
2002,205171,3608334
2002,202062,104224
2003,303144,211271
2002,203266,8241312
2002,211102,5419969
2003,303042,207037
2002,202045,817487
2002,204186,104202
2002,205024,107078
2002,211020,2771135
2002,204020,82368
2002,211098,2948764
2003,304153,4463063
2003,303162,4794740
2002,205099,6424793
2003,302230,4353704
2003,211240,4880107
2002,207044,9703215
2002,211198,210102
2003,304115,7480400
2002,208125,545437
2002,203227,4384232
2002,210296,10269
2003,301168,9905012
2003,303173,7758531
2002,201142,5951767
2002,201011,2952672
2002,208094,3567658
2002,107242,3559708
2002,201270,9806051
2003,212119,2625852
2002,203203,9503186
2002,212052,112044
2002,204047,1843933
2002,212252,2831734
2003,304261,9634285
2002,209027,5036
2002,205314,203255
2003,212253,9904087
2002,205285,3559295
2003,301030,9908056
2002,111247,2993826
2002,202055,112146
2002,204233,203204
2002,211272,1779831
2002,209257,203168
2002,206024,9246564
2002,104246,9808004
2003,303072,203048
2003,301118,4516736
2002,206064,2127
2002,111208,2384968
2002,205161,408156
2002,209202,6827083
2002,203140,5078632
2003,304108,3221
2003,302113,5751288
2002,207244,8142
2002,201017,9806240
2002,212057,8788779
2003,210105,9680963
2002,210167,102007
2002,110058,7596496
2003,211268,9908076
2002,205188,9810008
2002,202183,3151
2002,201070,3870955
2002,209018,6578313
2002,208165,9802109
2002,212055,103085
2002,202193,110072
2003,303109,7533883
2002,211076,2466874
2003,304259,303139
2002,206001,2423926
2002,205306,9912279
2002,111208,7179480
2002,201245,1983452
2002,208191,9803232
2002,209106,9506126
2002,112209,7194161
2002,205078,6202
2002,212057,112218
2002,209102,7880577
2002,206158,3370971
2003,302150,8362882
2002,210183,2312725
2003,304044,2976840
2002,201257,5026
2002,205213,9702187
2003,302020,208114
2002,201010,8991975
2002,207178,107138
2002,209066,6784566
2002,204203,9027
2002,209253,4219998
2002,204043,8845521
2003,304089,9189076
2003,301236,6284965
2003,210224,209256
2002,203140,9805207
2002,208215,201179
2002,211250,2011
2002,212249,1779443
2002,111228,2048169
2002,208165,206057
2002,112008,9407151
2002,210311,7207920
2003,304004,303073
2002,207016,9603099
2002,209230,9703166
2003,304271,211261
2002,205003,8055762
2002,207224,1654868
2003,303032,3740340
2003,302064,6383709
2002,207116,1118822
2002,201037,4854010
2002,204194,9911125
2002,210058,3941366
2002,107112,9409089
2003,303095,10215
2002,206080,7107945
2002,112020,8295247
2002,112231,3220
2002,211005,4703014
2002,207260,6139
2002,204049,9154006
2002,201210,1467401
2002,212031,7968135
2003,209191,8659151
2002,211087,109119
2002,212035,8710949
2002,206029,4367103
2003,304007,9903224
2002,212218,7680774
2002,205317,9804096
2003,303197,206115
2002,203047,9328159
2003,302006,9208024
2002,202012,9907098
2002,207116,5213635
2002,206148,205165
2002,203268,107031
2002,201187,111181
2003,302160,203019
2002,205195,9907066
2003,301184,9309075
2002,209122,3717029
2002,205191,3255
2002,203168,105309
2003,304022,109039
2003,302207,9909086
2002,211178,111106
2003,212222,1217916
2003,301101,8468565
2002,203017,107168
2002,211042,4865405
2002,206202,4622246
2002,111113,9506112
2002,203190,6814695
2002,203146,9410167
2003,303072,9909154
2002,210070,2057472
2002,211039,2760933
2003,302126,9405107
2002,202122,8981831
2003,304267,203066
2002,112200,2972508
2002,212120,9301119
2002,211075,5474372
2002,204212,3143560
2002,203107,4467654
2003,301006,7642345
2002,201187,4368159
2002,203260,6418765
2002,209131,9912072
2002,207257,436000
2002,207130,3700791
2002,201253,9905048
2002,210134,8876270
2002,211131,7473446
2003,303194,9702155
2003,301068,103255
2002,209171,9409158
2002,209255,207235
2002,211263,204185
2003,212006,9505091
2002,205230,2632810
2003,212308,9808037
2003,303270,8674231
2002,203052,108091
2003,304145,1083292
2002,206199,9707163
2002,208232,9712061
2002,205229,6133142
2002,204120,203019
2002,203021,3974388
2002,203048,9901050
2002,206148,105274
2002,211102,4641480
2002,211011,362729
2002,205109,202150
2002,205280,8795412
2002,212332,9604198
2002,209013,9205031
2003,211162,3141863
2003,212253,9506102
2003,304234,9312154
2002,211289,9407275
2003,301213,4868459
2002,202021,7359666
2002,206038,108131
2003,301132,6057
2003,302138,9610043
2003,303074,7891618
2003,301144,5536601
2002,208148,1141925
2002,206152,102146
2003,301172,6251
2002,207177,9603097
2002,212021,4616292
2002,203101,9811243
2002,208026,9678528
2002,205144,107217
2002,211053,206181
2002,211176,2075
2002,205274,9804174
2003,304136,3670130
2003,302125,1934014
2002,212064,9582413
2003,303024,9409188
2003,303178,9703084
2002,204198,9048282
2002,210211,5861931
2002,208154,9905075
2003,212188,4185353
2002,211259,9541589
2002,111217,1149705
2002,203188,202139
2003,304178,7124209
2003,204110,9601073
2003,303042,7405580
2002,205300,9904213
2002,9912205,9606061
2002,112214,1500755
2002,212231,6928846
2003,302163,3505956
2002,203016,9583659
2002,111057,3665251
2002,211012,668222
2003,304052,9910265
2002,201179,4707451
2002,211195,206196
2003,304232,303107
2002,212147,210122
2002,112002,9902121
2002,204033,3614576
2002,203134,9802067
2002,212313,9611190
2002,201239,9809097
2002,209079,9211103
2002,209009,205185
2003,301137,209122
2003,304094,7370906
2002,211250,1049
2002,203275,7952684
2002,203035,6603305
2003,303073,9802109
2003,304075,773226
2002,206228,2122546
2002,204049,111181
2002,210288,3833373
2002,205148,721204
2003,304213,469513
2002,208107,9806146
2003,201153,105245
2002,206214,2876191
2003,303167,210053
2002,203191,203003
2002,211194,9803015
2002,205221,9810226
2003,212296,2389028
2002,210157,5758320
2003,302162,9901077
2002,208065,208018
2002,203101,9407169
2003,302058,6035
2003,301164,9807080
2002,206248,107119
2002,202040,8979209
2003,304237,12156
2002,201227,8357486
2002,109134,4059698
2002,212193,4198294
2002,202146,9903223
2002,205190,4239072
2002,206026,109067
2002,202186,9802109
2002,205234,998621
2002,204002,202186
2003,303130,9190369
2002,112032,9507159
2002,208138,4104458
2003,212203,8142
2002,205170,1352341
2002,206018,1117707
2002,208063,112055
2002,210272,9305016
2003,212003,2852046
2002,210089,9201036
2003,304267,1682393
2002,209241,7007845
2002,112114,7485590
2002,210249,9510017
2003,212069,84169
2002,211164,9909139
2002,203062,9205092
2003,304086,8819191
2003,304023,9903121
2002,204260,201015
2003,304035,4336636
2003,301186,4448585
2003,212281,11073
2002,202193,9902121
2002,211116,9401139
2002,210157,110242
2002,203160,10279
2002,206208,111069
2003,301094,9611042
2002,204205,6037387
2002,209217,105032
2002,209240,101102
2002,212249,9305068
2002,206065,9806074
2002,212223,110170
2003,301184,7648525
2002,110028,5354867
2002,201221,9706158
2003,209114,209051
2002,205261,1285937
2002,211110,5422466
2003,304250,2091
2003,304239,5033436
2002,202045,5202
2002,203108,10240
2003,301176,12054
2002,204192,110093
2002,212170,207007
2002,210014,7465986
2002,211020,9905118
2002,210268,6449359
2002,210065,9309075
2002,207136,3061632
2002,108068,3763382
2003,204169,3855317
2002,209034,8052
2002,211094,2731845
2003,302058,1365656
2002,212261,7627322
2003,211268,3899140
2002,205321,204004
2002,210217,9711200
2003,304250,9911152
2002,202057,9628648
2003,303001,211170
2003,302059,1484464
2002,206095,5610317
2002,210227,9409810
2003,303210,206017
2003,304095,9711096
2002,201037,7944242
2002,201237,9910058
2002,205254,9504081
2002,205283,101082
2002,207221,9810206
2002,202008,9373183
2003,303172,6544250
2002,207171,7062
2003,303218,8153310
2002,205314,9168436
2003,302195,3158955
2003,301133,107200
2002,211086,4641976
2002,111163,8016
2003,303031,7146
2002,206202,7869833
2003,211257,9623772
2002,202155,9711200
2003,302125,4595596
2003,303186,5080174
2002,212307,206213
2002,208030,3600277
2002,210257,6155004
2002,202077,9534688
2003,209114,9902066
2002,211178,204051
2002,210070,2142
2002,206204,6298128
2003,211288,9907087
2002,208010,2303323
2002,106283,3410403
2002,204041,110022
2003,304232,202109
2002,210313,204203
2002,111246,104231
2002,211236,9808043
2002,207273,9807091
2002,204138,5105401
2003,301080,208199
2002,211201,3282667
2003,303107,301250
2002,203233,9802183
2002,205067,25084
2002,209230,9604129
2003,210029,8151
2002,212231,205297
2003,302054,9806146
2002,112152,4595759
2002,209106,1073533
2002,205321,8711293
2002,205308,105289
2002,209148,8185086
2002,205211,1655119
2003,303126,212158
2002,210083,11256
2002,207081,5094
2003,302223,9910149
2002,204004,9310112
2003,302010,12072
2002,107164,9907014
2002,202043,1943648
2002,211190,4078300
2003,303060,206005
2002,106149,7615852
2002,209128,5390622
2002,206172,9805106
2002,109133,7052487
2002,204094,7690827
2002,204254,2960996
2002,210272,2496764
2002,206161,7308802
2002,203059,102057
2002,209207,2332291
2003,210049,2140622
2002,201186,1002467
2002,203004,109174
2002,211209,9205343
2002,203235,107134
2003,303214,347096
2003,302179,9912094
2002,208107,5666743
2002,209139,1267426
2002,206108,10279
2002,112106,8403211
2002,111247,9711200
2002,203157,7696532
2003,302125,2384764
2002,212057,8511943
2003,303182,1387349
2002,209201,2096089
2002,209009,2451301
2002,112032,9710145
2002,209034,206212
2002,210005,206188
2003,301142,8552812
2002,202073,6402215
2002,107109,9512216
2003,210133,3704854
2002,210221,203211
2002,206152,3313711
2002,206070,8429817
2002,204031,9912249
2002,209101,7558225
2003,304056,6013505
2002,205058,369827
2002,203082,9605053
2002,205075,9803002
2002,201227,6220960
2003,302230,1145
2003,211257,9310202
2003,304202,4980215
2003,302224,106141
2002,211136,9607174
2003,304007,8007418
2002,202100,2905464
2002,208094,206102
2002,208022,9307057
2003,303268,5344377
2003,301020,9710014
2002,212176,9908142
2003,212133,5739570
2002,205311,9775226
2003,304040,111277
2002,204202,2259785
2002,206081,9910194
2002,210249,9410167
2002,204185,2993128
2002,206033,7752628
2003,212329,5211926
2003,303039,7184070
2002,206194,7525782
2003,303220,954555
2002,211058,8221
2002,201159,8033
2002,207046,9902064
2003,304089,304177
2002,209160,9907088
2002,201165,7893226
2002,105097,8665395
2002,210096,9804069
2003,301235,210114
2002,211012,202151
2002,212125,9801082
2002,205003,5385753
2002,202151,201015
2002,204115,9903045
2002,204218,9802109
2002,207279,9205503
2002,205069,110260
2003,301142,204143
2002,202075,1745963
2003,301080,205258
2002,201100,9802109
2002,208103,2327488
2003,304042,4058717
2002,111026,1179
2002,204182,9912113
2002,211073,209002
2003,302087,5547635
2002,201051,7771918
2002,204253,9710210
2002,202187,9305139
2002,106040,6478265
2003,303016,207135
2003,303197,107166
2002,208232,8973726
2003,304168,7074
2003,301009,8362527
2003,301058,212332
2003,301196,5517277
2002,201151,4171
2003,304143,9803216
2002,202175,3969743
2002,212079,210148
2002,211069,9201617
2003,304256,9304104
2003,302171,3189215
2002,109013,9906200
2002,203076,9807087
2002,112254,6443392
2002,212064,652088
2002,204146,2059503
2003,303221,2478631
2003,304046,206234
2002,201253,103208
2003,212047,9394676
2002,208079,203093
2003,302012,8428083
2002,111101,9124
2002,208117,9501042
2002,208119,4869897
2002,112008,4366697
2002,206245,164920
2003,302193,8005742
2002,204004,9403191
2002,211054,9911249
2002,210238,8345209
2002,203237,8990761
2002,205097,108152
2002,210225,3312569
2002,110094,9067755
2002,203164,3208020
2002,201140,2648582
2002,112253,6230584
2002,209188,7338645
2002,205033,1196450
2002,210310,8058080
2002,202017,106241
2002,112235,5999682
2003,212062,9209044
2002,207105,6910035
2002,211291,211261
2002,204127,9706095
2003,212133,9811169
2002,201258,3146297
2002,212070,9839653
2002,110201,5122938
2003,303065,9603042
2002,207214,203201
2002,210153,1198774
2003,301032,11073
2003,304209,5232515
2003,301217,211254
2002,205060,5740763
2003,301038,209090
2003,303073,5173892
2002,203186,9904133
2002,210068,2378637
2003,302026,2035964
2002,204089,6091456
2002,210263,9810010
2002,112126,2374976
2002,204215,9604045
2002,205012,1996300
2003,303015,6739915
2002,112094,9606130
2002,206206,9131322
2002,210208,9407087
2002,202197,9406068
2003,302113,1356484
2002,204253,2773642
2002,207026,7798882
2002,206231,202087
2003,212299,109053
2003,302150,301071
2002,202049,8278484
2003,303218,1185306
2002,207214,1372916
2002,201067,8461328
2002,202027,4359481
2002,205310,9906074
2003,302059,8034929
2003,304046,205034
2002,211011,205134
2002,210292,110271
2002,111163,9903214
2003,211199,9712201
2002,12104,9602070
2002,209206,9904213
2003,303266,4348111
2002,204109,103013
2002,204170,2803701
2003,209252,9702056
2003,303191,9507121
2002,108010,9767642
2003,301009,201081
2003,302212,5374244
2002,212332,6280543
2002,201032,6043250
2003,301031,211124
2002,205121,204150
2002,205124,641004
2002,206201,9804132
2003,301226,301011
2003,303099,2980776
2002,206092,188439
2002,201253,1858774
2002,11056,9605151
2002,201127,112115
2002,212082,208048
2002,212275,4244662
2002,209255,9355727
2002,111208,7497981
2002,211052,9677809
2002,206253,3169902
2002,208207,4789640
2002,203050,1055456
2003,304035,4832871
2003,212006,7828877
2003,301062,4225388
2002,112187,11077
2002,201159,3652246
2002,210270,9210065
2002,205037,111085
2002,204116,9707035
2002,204082,9912195
2003,212039,4204510
2002,208039,4930783
2003,212217,203231
2002,203002,1282068
2002,212055,6715793
2002,207212,718666
2002,112087,2434921
2003,301013,7264601
2002,107250,10113
2003,303165,9704167
2003,301073,9806039
2002,208047,9809022
2003,302024,4047999
2003,302008,9711200
2002,202006,9408083
2002,212313,7695585
2002,103205,1206
2002,203006,202188
2003,304102,2198102
2003,303139,301038
2002,201210,110238
2003,302036,301153
2002,209230,6520130
2002,205315,105203
2003,302030,7170216
2003,206006,9801088
2002,202072,7746001
2003,210269,8129441
2003,303141,7391341
2002,205037,101073
2003,211217,208041
2002,203082,5276908
2003,212172,9260456
2002,204050,105077
2003,304202,7478203
2002,210249,9806158
2002,203064,9609126
2002,212079,211098
2002,207202,9403171
2002,202191,4627393
2002,203079,9812130
2003,303237,209116
2002,207027,9906200
2002,212141,5218564
2003,304245,9912205
2002,207190,206237
2002,203083,107031
2002,210312,1108
2003,210224,9906070
2002,212088,9701190
2002,203058,9510017
2002,210211,7672381
2003,211032,9903230
2003,301097,9911131
2002,109069,1808413
2002,204260,204239
2003,301117,208019
2002,203251,9500283
2002,204253,9354116
2002,203023,6906625
2002,210114,9910096
2002,210042,205024
2003,303017,210246
2002,205320,104067
2002,210040,205193
2002,206063,636715
2002,110255,6221861
2002,204203,203163
2003,301120,9705046
2002,208203,106024
2003,304270,203188
2002,211178,6534869
2002,111228,11056
2002,111180,1053
2002,112152,110031
2002,112262,6507985
2003,304254,5420868
2002,211259,211216
2002,210249,4233409
2002,211236,5709102
2002,202205,107096
2002,202135,111060
2003,302162,9810219
2003,301217,2308478
2002,210036,3256234
2003,302191,5362298
2002,211007,1838667
2002,206089,1201303
2002,211181,204054
2002,210250,7280650
2002,204108,6926698
2002,204182,201179
2002,111256,110153
2002,209124,5994885
2003,301125,2988132
2002,203023,5384179
2002,206183,204089
2002,204222,5339638
2002,205221,9037924
2002,204179,5108
2002,207116,9907206
2002,210007,5772327
2003,303156,9508143
2002,108119,106109
2002,210100,9612216
2002,206110,730564
2003,304107,4767953
2002,204083,106191
2002,203244,8351861
2002,212010,2657590
2002,204239,6209846
2002,208039,3095549
2002,206045,110242
2003,303089,201079
2002,211252,201145
2002,201093,9807235
2003,303135,9607229
2003,301139,7930234
2002,210050,7020823
2002,109125,1946999
2003,304004,454046
2003,212175,8829476
2002,207015,3560504
2003,304028,6132
2002,205162,9904131
2002,203131,9909174
2002,210094,110108
2002,210309,206033
2002,109179,9405029
2002,207138,5127
2002,201253,6824332
2002,211261,2637382
2002,203243,201185
2002,205074,5790294
2002,208142,204187
2003,304028,9304146
2002,211241,211170
2002,211245,208176
2003,301097,10008
2003,304259,9705241
2003,211041,9912047
2003,210224,6334268
2002,206098,3109629
2002,111014,105040
2002,211252,4897693
2002,206111,7256932
2002,205101,7146
2002,211113,7367133
2002,208142,2223
2002,203208,1869104
2003,302221,7129083
2002,205214,110191
2003,210269,204261
2002,207238,348455
2002,212236,9411104
2002,211072,9810050
2003,301157,2320220
2002,204089,9210127
2002,209067,9906127
2003,303050,8982442
2002,205321,6029791
2002,202183,2922666
2003,302125,211180
2002,205034,4872409
2003,211240,1746445
2002,212095,110028
2002,211206,202021
2003,303065,301157
2002,211159,123661
2002,203005,9506019
2002,212065,8881027
2003,303253,9510017
2003,303032,5488234
2002,110113,1439211
2002,205209,4269376
2003,304270,202139
2002,12104,9906152
2002,111236,192991
2002,206152,2222
2003,301008,4936687
2003,301240,112197
2002,201106,2480669
2002,211170,4381960
2002,209159,207245
2003,301246,9812239
2003,304033,9803131
2002,204147,9508603
2003,304201,712806
2002,204079,112147
2002,209225,8142
2002,201172,105309
2002,211201,8494671
2002,210035,4598621
2002,207079,9504018
2002,201079,107234
2002,112072,9702107
2002,211123,8635968
2003,303191,7818569
2002,206096,6362997
2003,212118,205089
2002,211108,8975654
2003,303220,8083953
2002,203108,2803153
2002,208136,9907045
2002,208099,9509052
2002,208048,8467186
2003,210269,2094
2002,207130,4799128
2002,201127,7053
2002,112119,9156
2002,105097,9912152
2002,209163,11179
2002,204148,8916412
2002,204163,111094
2002,212012,205150
2002,211264,203079
2002,207136,5097571
2002,205314,2750057
2002,112260,7344040
2002,201216,6607488
2002,201178,5522556
2002,212162,112236
2003,301206,7135060
2002,206038,2856963
2002,201010,4035861
2003,303251,815484
2002,205186,8526862
2002,203202,7699131
2003,301140,7414580
2002,201145,8102401
2002,203154,107041
2003,210029,2130461
2002,209077,1865759
2002,209230,8205615
2003,304215,9612017
2003,302132,9910245
2003,304120,1478251
2002,204083,606617
2003,301014,2072
2002,212207,9806021
2003,301094,3497381
2002,203142,7383642
2003,301187,211206
2002,209093,9807135
2003,304217,207101
2002,112173,6087087
2002,204174,9902210
2003,302069,8922864
2003,304158,205107
2002,211146,3191481
2003,210075,5995065
2002,207130,10156
2002,207246,9293346
2003,210278,205131
2003,303160,9877908
2003,303120,6424255
2003,210294,4262061
2002,205119,2905313
2002,209176,7382590
2003,303020,8008
2003,304006,1617751
2003,303060,5182
2002,209219,8131929
2002,211124,5212
2002,203093,9803015
2002,202124,8011955
2002,205279,105308
2002,208043,9905162
2002,112223,2212657
2002,208144,5422079
2002,208107,9407099
2002,202047,9604004
2002,208125,9603133
2002,112155,9705093
2003,304230,7948550
2002,209200,1235947
2003,303144,7841287
2002,203242,2276797
2003,302145,2431561
2002,205183,2966081
2002,210148,108120
2002,209169,131962
2002,201068,8635507
2002,206200,623864
2003,303022,4731795
2002,205121,204074
2002,203243,110099
2003,304192,301179
2002,205279,202190
2002,206116,9911169
2003,302059,9706148
2002,211274,211189
2002,202024,9810214
2002,207199,9701125
2002,205214,1282108
2002,211069,106192
2002,209194,9612229
2002,211029,209009
2002,202075,9211
2002,207116,9453387
2002,202074,9906242
2003,303083,3332486
2002,112154,9740533
2002,211194,9803249
2002,209067,5340570
2002,209042,3954931
2002,203026,3755972
2002,212347,5220874
2002,201253,9906151
2003,304060,3581633
2002,211178,9711200
2002,207104,206202
2003,301162,111154
2002,211137,6064645
2002,206010,9287640
2003,302230,7146
2002,211090,6959877
2002,110117,5196450
2003,303268,5888212
2003,301070,9894890
2002,209160,562997
2003,304154,4949371
2002,210064,9902180
2002,211131,202045
2002,205299,5574036
2003,205061,9711200
2002,212201,109073
2003,302151,105012
2002,112249,112128
2003,304033,5435882
2002,205147,5272
2002,112193,5029
2002,209081,8894659
2002,205067,636729
2002,205187,1963213
2002,203103,105081
2002,12104,9054
2002,207064,3224
2002,212061,9341832
2002,206243,9901072
2002,111256,9904045
2003,212039,3102718
2003,208091,6990073
2002,205109,5419418
2002,210157,6123471
2002,112246,7738337
2002,205188,5251628
2002,210112,2233
2002,212059,4381783
2002,207044,10034
2002,208060,7290876
2002,202024,2365512
2002,210225,9909031
2002,203109,7166825
2002,204174,105308
2002,207104,204144
2002,207276,9909221
2002,212055,1936463
2003,303191,3320349
2002,207032,9411029
2002,204167,5271437
2002,201016,4244713
2002,207190,3754427
2002,211136,4725992
2002,204023,9810201
2002,211245,1658924
2003,302137,4239910
2002,207199,1771291
2002,205014,9310117
2002,204170,9753085
2002,210238,8455191
2002,209022,8191312
2003,301105,8263319
2002,207005,8859170
2003,210269,204189
2003,212337,9285600
2002,204239,8785933
2002,203042,7171960
2002,207106,978074
2002,212256,4936628
2002,206024,1888557
2002,201113,108238
2002,210241,7934335
2002,207206,9802150
2003,301190,3597363
2002,210072,9802109
2002,209015,9501101
2002,107231,4289898
2002,208034,9909147
2003,303054,920353
2003,301189,12143
2002,211006,9495787
2002,206025,6588655
2002,207116,5812222
2003,303219,1540736
2002,206241,112192
2002,203124,8952499
2003,304254,5016571
2002,204026,3930351
2002,203191,9906022
2002,208196,203211
2002,208169,10186
2002,206154,186391
2002,203151,9711165
2002,111236,1270991
2002,205060,3013019
2002,211254,5471970
2003,301105,9904078
2002,212138,201253
2002,207136,4676091
2002,210219,207234
2002,207004,205179
2002,201144,17091
2002,206224,1411012
2002,204045,9810126
2003,209024,9703079
2003,303256,9601162
2002,212126,112152
2002,206242,104147
2002,201170,4451171
2003,302221,1022149
2003,301096,7153586
2003,304267,207120
2002,12104,1805981
2002,208145,112012
2003,302200,6209262
2003,110026,161392
2002,202202,4689060
2002,206175,9903224
2002,210257,3934721
2002,204207,2386361
2002,205074,3052159
2002,205283,102185
2002,211076,7131
2002,203093,7258256
2002,110088,3052
2002,201194,106109
2002,203208,9802109
2002,207003,9150806
2002,212332,3260964
2002,206103,7022855
2002,207117,4456013
2002,201128,1329022
2002,212112,9806080
2002,204222,109050
2002,206038,9607019
2002,110113,9708405
2003,303255,9805019
2003,301088,9211053
2003,302179,9261314
2002,211279,8254932
2002,207189,6240394
2002,209240,4601731
2002,204200,202186
2002,202109,7966911
2003,301071,211170
2003,303263,7247909
2002,106261,5385100
2002,112013,2091
2003,304251,6872202
2003,301217,12041
2003,303159,112217
2003,303023,102090
2003,303253,103233
2003,303221,302146
2002,207116,4000129
2003,301174,7399898
2003,212253,3575146
2002,206063,6776602
2002,202078,9911140
2003,303049,202168
2002,210200,9812093
2002,212073,3683954
2003,302093,207012
2002,110260,9309075
2002,207116,1891833
2002,209261,3663897
2002,112064,7168449
2003,304181,503502
2003,212337,6102548
2002,201219,107089
2003,302181,9905175
2002,112254,1539947
2002,204103,3037
2002,210053,9801030
2002,203229,9605053
2002,207119,105203
2002,211059,1424129
2002,211271,2587393
2002,206231,6246
2003,303034,2256072
2002,206072,9609239
2003,303229,8546353
2002,206180,4224013
2003,302191,3405509
2002,205257,9808140
2002,209089,384726
2003,302065,9312153
2002,204002,203229
2002,205218,2552775
2002,211274,209085
2003,209127,9609123
2002,204151,135768
2002,209261,1633212
2002,112122,103239
2002,211086,748560
2003,302011,1230965
2002,206141,11190
2003,301229,1905687
2003,303199,201060
2002,209235,7901456
2002,208005,110218
2003,212188,9908141
2003,303015,2272445
2003,301246,9711046
2002,205155,9851837
2002,201241,1149423
2002,209067,1013909
2002,203157,9311183
2002,205091,5483803
2002,207236,8149663
2002,211128,8575950
2002,210158,204054
2003,303194,4099249
2002,205148,9809124
2002,208187,9420631
2002,204233,12251
2002,201041,9438277
2002,208107,201039
2002,206167,204026
2002,202193,202098
2003,301146,1536947
2002,205156,9411122
2003,301181,8150677
2003,304036,6343689
2002,202003,101225
2002,209202,8250
2002,208104,9212062
2003,304202,11077
2002,210233,2235687
2002,204228,3233
2003,212329,9610148
2002,206154,1520041
2002,203179,9403195
2002,202050,112185
2002,208192,5235
2002,202056,301731
2002,210088,8975638
2002,206134,9407117
2002,201204,9502070
2002,202078,9805128
2002,211186,3462614
2002,209230,10196
2002,203237,5098935
2002,109191,4192019
2002,9907202,9907132
2002,203229,203080
2002,205300,376179
2002,205074,8682554
2003,303209,6890826
2003,304241,206182
2003,301105,208048
2002,210249,5537769
2003,212047,9806146
2002,211052,209138
2003,303001,211287
2003,212116,9811172
2003,301034,9311055
2002,210022,8328248
2002,211049,202172
2003,212253,4210421
2002,202151,2599665
2003,304094,3263
2002,211035,9806051
2002,201175,4639484
2003,303109,343045
2002,205009,7878541
2002,204187,203211
2003,304097,4313739
2002,212223,6833080
2002,210272,224639
2003,203141,9004914
2002,209255,2586780
2002,210308,4827458
2002,201166,9603133
2002,203158,101008
2002,206062,5407050
2003,303218,9712028
2002,210108,6610057
2002,106271,2280992
2002,205297,11089
2002,209223,9603071
2003,212047,2369854
2003,301011,209099
2002,212079,210135
2003,212277,8042412
2002,109108,9411219
2002,209089,8996111
2002,203003,111217
2002,201140,9611203
2002,210157,7241
2003,304160,9910096
2003,302098,105235
2003,304259,9194713
2002,208157,4920026
2002,205245,9707194
2002,201035,6873341
2002,205097,4764377
2003,212211,3667612
2003,301090,207037
2003,304229,212222
2002,203266,7757766
2002,202126,7109858
2002,210229,206247
2002,208079,1708104
2002,207124,4840112
2003,301120,8031
2002,211213,379969
2002,112150,7052021
2003,302147,6108077
2002,206247,1142895
2003,304025,1238831
2003,210294,9505098
2002,205279,205008
2002,205188,1192
2002,206175,586476
2003,304249,3352675
2002,202138,5654601
2003,302179,104036
2003,304178,7868122
2002,208197,204004
2002,204002,202179
2002,202024,112015
2002,112154,9711200
2003,304221,2837592
2002,212122,106048
2002,202126,7711407
2002,209239,9509141
2003,303203,105068
2002,207116,202073
2003,212208,5365377
2002,212298,9202
2002,207135,9633301
2003,211162,11193
2002,206169,3271
2002,205144,4622114
2002,205153,1646410
2002,208166,2212840
2002,208162,9812219
2002,211033,3668746
2002,205048,8465800
2002,205218,7910809
2002,205213,8825239
2003,303149,4833553
2003,301091,8991815
2002,209150,9537534
2002,208032,201029
2002,210157,2388179
2002,202201,5079708
2002,210070,204183
2002,204089,105252
2002,212223,453523
2002,111208,10240
2002,205084,9006871
2002,201054,107046
2002,209138,208048
2002,207098,9912243
2002,210173,3114722
2002,205070,9702202
2002,202084,4929229
2002,212255,9466350
2002,212227,2100360
2002,110241,9906061
2002,112248,5119802
2003,211032,205174
2003,301094,5175703
2003,302075,9804084
2003,303024,6983799
2002,111057,9912233
2002,204043,9704151
2002,202196,4077208
2002,204185,10221
2003,209158,4029227
2002,207185,6168866
2002,203161,201173
2002,111039,9202052
2002,205213,4842088
2002,212051,204068
2003,301123,205075
2002,210048,106055
2002,205177,7146
2003,304032,8844839
2003,303193,209081
2002,112032,723238
2002,209183,3595689
2003,304169,211089
2002,212113,7406233
2003,303269,202148
2003,302086,2293701
2002,205299,5295285
2003,301094,9441112
2002,209153,204185
2002,202034,9303112
2002,212214,9712105
2002,210157,110034
2003,304028,7864262
2002,210004,9188699
2002,107250,6994377
2002,111247,219981
2002,209254,11218
2002,203048,9803131
2002,201147,1704258
2002,206020,9912007
2002,209057,206239
2002,204150,204074
2002,204014,108119
2002,212025,4647979
2002,210137,9905038
2002,111208,8361011
2002,211178,5972281
2002,203271,2637698
2002,205244,9731799
2003,303222,203229
